Dia,Hora,Temperatura,Umidade
09/04/17,03:15:00,27.1,75
09/04/17,03:30:00,26.4,78
09/04/17,03:45:00,25.9,81
09/04/17,04:00:00,25.7,81
09/04/17,04:15:00,24.9,83
09/04/17,04:30:00,25.2,84
09/04/17,04:45:00,24.9,85
09/04/17,05:00:00,24.5,88
09/04/17,05:15:00,24,90
09/04/17,05:30:00,23.5,92
09/04/17,05:45:00,23,93
09/04/17,06:00:00,23,94
09/04/17,06:15:00,22.5,93
09/04/17,06:30:00,22,94
09/04/17,06:45:00,21.8,94
09/04/17,07:00:00,21.5,95
09/04/17,07:15:00,21.3,95
09/04/17,07:30:00,21.3,96
09/04/17,07:45:00,21.3,96
09/04/17,08:00:00,21,96
09/04/17,08:15:00,21,96
09/04/17,08:30:00,21,97
09/04/17,08:45:00,20.8,97
09/04/17,09:00:00,20.8,97
09/04/17,09:15:00,20.8,97
09/04/17,09:30:00,20.8,97
09/04/17,09:45:00,20.5,97
09/04/17,10:00:00,20.3,97
09/04/17,10:15:00,20.5,97
09/04/17,10:30:00,20.3,97
09/04/17,10:45:00,20.3,97
09/04/17,11:00:00,20.3,98
09/04/17,11:15:00,20.3,97
09/04/17,11:30:00,20.3,98
09/04/17,11:45:00,20.3,98
10/04/17,12:00:00,20.3,98
10/04/17,12:15:00,20.3,98
10/04/17,12:30:00,20.3,98
10/04/17,12:45:00,20.1,98
10/04/17,01:00:00,20.1,98
10/04/17,01:15:00,20.1,98
10/04/17,01:30:00,20.1,98
10/04/17,01:45:00,20.1,98
10/04/17,02:00:00,20.1,98
10/04/17,02:15:00,20.1,98
10/04/17,02:30:00,20.1,98
10/04/17,02:45:00,20.1,98
10/04/17,03:00:00,19.8,98
10/04/17,03:15:00,20.1,98
10/04/17,03:30:00,20.1,98
10/04/17,03:45:00,19.8,98
10/04/17,04:00:00,20.1,98
10/04/17,04:15:00,19.8,98
10/04/17,04:30:00,19.8,98
10/04/17,04:45:00,19.8,98
10/04/17,05:00:00,19.8,98
10/04/17,05:15:00,19.8,98
10/04/17,05:30:00,19.8,98
10/04/17,05:45:00,19.8,98
10/04/17,06:00:00,19.6,98
10/04/17,06:15:00,19.6,98
10/04/17,06:30:00,20.1,98
10/04/17,06:45:00,20.1,98
10/04/17,07:00:00,20.5,98
10/04/17,07:15:00,21.3,98
10/04/17,07:30:00,21.5,98
10/04/17,07:45:00,23,98
10/04/17,08:00:00,24,97
10/04/17,08:15:00,24.9,86
10/04/17,08:30:00,24.2,87
10/04/17,08:45:00,25.7,81
10/04/17,09:00:00,26.7,76
10/04/17,09:15:00,27.1,73
10/04/17,09:30:00,27.4,70
10/04/17,09:45:00,27.9,68
10/04/17,10:00:00,27.6,75
10/04/17,10:15:00,27.6,75
10/04/17,10:30:00,27.6,76
10/04/17,10:45:00,28.4,68
10/04/17,11:00:00,27.4,72
10/04/17,11:15:00,26.2,81
10/04/17,11:30:00,24.5,89
10/04/17,11:45:00,24.9,89
10/04/17,12:00:00,26.7,83
10/04/17,12:15:00,28.1,74
10/04/17,12:30:00,27.6,76
10/04/17,12:45:00,26.7,79
10/04/17,01:00:00,25.9,82
10/04/17,01:15:00,26.2,83
10/04/17,01:30:00,27.9,74
10/04/17,01:45:00,26.9,73
10/04/17,02:00:00,26.2,78
10/04/17,02:15:00,26.4,72
10/04/17,02:30:00,24.9,83
10/04/17,02:45:00,24.7,84
10/04/17,03:00:00,24.7,84
10/04/17,03:15:00,24.9,84
10/04/17,03:30:00,24.2,86
10/04/17,03:45:00,24.5,84
10/04/17,04:00:00,24.2,84
10/04/17,04:15:00,24,84
10/04/17,04:30:00,24,84
10/04/17,04:45:00,23.7,85
10/04/17,05:00:00,23.5,83
10/04/17,05:15:00,23.5,88
10/04/17,05:30:00,23.5,86
10/04/17,05:45:00,23.2,89
10/04/17,06:00:00,23.2,88
10/04/17,06:15:00,23.2,86
10/04/17,06:30:00,23.2,89
10/04/17,06:45:00,23.2,90
10/04/17,07:00:00,23.2,90
10/04/17,07:15:00,23.2,90
10/04/17,07:30:00,23.2,87
10/04/17,07:45:00,22.7,86
10/04/17,08:00:00,23,83
10/04/17,08:15:00,23,83
10/04/17,08:30:00,23.2,83
10/04/17,08:45:00,23,84
10/04/17,09:00:00,22.5,86
10/04/17,09:15:00,22.5,86
10/04/17,09:30:00,22.3,86
10/04/17,09:45:00,21.8,89
10/04/17,10:00:00,21,92
10/04/17,10:15:00,21,93
10/04/17,10:30:00,20.8,93
10/04/17,10:45:00,21,93
10/04/17,11:00:00,21.3,92
10/04/17,11:15:00,21.5,91
10/04/17,11:30:00,21.8,91
10/04/17,11:45:00,21.8,91
11/04/17,12:00:00,21.8,91
11/04/17,12:15:00,21.8,90
11/04/17,12:30:00,21.8,91
11/04/17,12:45:00,21.5,92
11/04/17,01:00:00,21.8,92
11/04/17,01:15:00,21.8,92
11/04/17,01:30:00,21.8,92
11/04/17,01:45:00,21.8,93
11/04/17,02:00:00,21.8,93
11/04/17,02:15:00,21.8,93
11/04/17,02:30:00,21.8,93
11/04/17,02:45:00,21.8,92
11/04/17,03:00:00,22,91
11/04/17,03:15:00,22,91
11/04/17,03:30:00,22,91
11/04/17,03:45:00,22,92
11/04/17,04:00:00,22,92
11/04/17,04:15:00,21.8,93
11/04/17,04:30:00,22,92
11/04/17,04:45:00,22,92
11/04/17,05:00:00,21.8,91
11/04/17,05:15:00,21.8,92
11/04/17,05:30:00,21.8,92
11/04/17,05:45:00,21.8,93
11/04/17,06:00:00,21.8,93
11/04/17,06:15:00,21.8,93
11/04/17,06:30:00,21.5,93
11/04/17,06:45:00,21.5,94
11/04/17,07:00:00,21.5,94
11/04/17,07:15:00,21.5,94
11/04/17,07:30:00,21.8,93
11/04/17,07:45:00,22,91
11/04/17,08:00:00,22.3,89
11/04/17,08:15:00,22.7,87
11/04/17,08:30:00,24.7,80
11/04/17,08:45:00,24,81
11/04/17,09:00:00,25.2,78
11/04/17,09:15:00,25.4,77
11/04/17,09:30:00,24.5,79
11/04/17,09:45:00,25.2,77
11/04/17,10:00:00,25.9,75
11/04/17,10:15:00,26.4,74
11/04/17,10:30:00,26.7,72
11/04/17,10:45:00,27.1,70
11/04/17,11:00:00,27.4,72
11/04/17,11:15:00,28.1,67
11/04/17,11:30:00,28.1,65
11/04/17,11:45:00,28.4,64
11/04/17,12:00:00,28.6,63
11/04/17,12:15:00,28.6,60
11/04/17,12:30:00,28.6,61
11/04/17,12:45:00,29.3,59
11/04/17,01:00:00,29.6,60
11/04/17,01:15:00,28.8,60
11/04/17,01:30:00,29.1,60
11/04/17,01:45:00,29.1,64
11/04/17,02:00:00,28.8,63
11/04/17,02:15:00,28.6,66
11/04/17,02:30:00,29.1,64
11/04/17,02:45:00,29.1,64
11/04/17,03:00:00,27.4,72
11/04/17,03:15:00,26.4,74
11/04/17,03:30:00,26.4,73
11/04/17,03:45:00,26.7,71
11/04/17,04:00:00,27.4,73
11/04/17,04:15:00,27.1,73
11/04/17,04:30:00,26.9,75
11/04/17,04:45:00,25.7,79
11/04/17,05:00:00,24.9,83
11/04/17,05:15:00,24,87
11/04/17,05:30:00,23.5,89
11/04/17,05:45:00,23.2,89
11/04/17,06:00:00,23,91
11/04/17,06:15:00,22.7,92
11/04/17,06:30:00,22.5,93
11/04/17,06:45:00,22.3,94
11/04/17,07:00:00,22.3,94
11/04/17,07:15:00,22,94
11/04/17,07:30:00,22,94
11/04/17,07:45:00,22,94
11/04/17,08:00:00,22,94
11/04/17,08:15:00,22,94
11/04/17,08:30:00,22,94
11/04/17,08:45:00,21.8,94
11/04/17,09:00:00,22,94
11/04/17,09:15:00,22,94
11/04/17,09:30:00,22,94
11/04/17,09:45:00,22,95
11/04/17,10:00:00,21.8,95
11/04/17,10:15:00,21.8,95
11/04/17,10:30:00,21.5,96
11/04/17,10:45:00,21.5,96
11/04/17,11:00:00,21.5,96
11/04/17,11:15:00,21.8,96
11/04/17,11:30:00,21.8,96
11/04/17,11:45:00,21.5,97
12/04/17,12:00:00,21.8,97
12/04/17,12:15:00,21.8,97
12/04/17,12:30:00,21.5,96
12/04/17,12:45:00,21.3,97
12/04/17,01:00:00,21,97
12/04/17,01:15:00,21,97
12/04/17,01:30:00,21,97
12/04/17,01:45:00,20.8,97
12/04/17,02:00:00,20.8,97
12/04/17,02:15:00,20.8,97
12/04/17,02:30:00,20.8,97
12/04/17,02:45:00,20.5,97
12/04/17,03:00:00,20.8,98
12/04/17,03:15:00,20.5,98
12/04/17,03:30:00,20.5,98
12/04/17,03:45:00,20.8,98
12/04/17,04:00:00,20.5,98
12/04/17,04:15:00,20.5,98
12/04/17,04:30:00,20.3,98
12/04/17,04:45:00,20.5,98
12/04/17,05:00:00,20.5,98
12/04/17,05:15:00,20.5,98
12/04/17,05:30:00,20.5,98
12/04/17,05:45:00,20.8,98
12/04/17,06:00:00,21,98
12/04/17,06:15:00,21,98
12/04/17,06:30:00,21.8,98
12/04/17,06:45:00,22,98
12/04/17,07:00:00,22.3,98
12/04/17,07:15:00,22.5,98
12/04/17,07:30:00,22.5,98
12/04/17,07:45:00,22.7,98
12/04/17,08:00:00,23.2,98
12/04/17,08:15:00,23.5,96
12/04/17,08:30:00,24,93
12/04/17,08:45:00,23.7,93
12/04/17,09:00:00,23.2,94
12/04/17,09:15:00,24,92
12/04/17,09:30:00,23.7,92
12/04/17,09:45:00,24,91
12/04/17,10:00:00,24.9,85
12/04/17,10:15:00,25.4,83
12/04/17,10:30:00,24.9,85
12/04/17,10:45:00,24.9,87
12/04/17,11:00:00,24.5,88
12/04/17,11:15:00,24.2,88
12/04/17,11:30:00,24.5,87
12/04/17,11:45:00,25.2,84
12/04/17,12:00:00,24.9,84
12/04/17,12:15:00,25.2,84
12/04/17,12:30:00,24.9,85
12/04/17,12:45:00,24.7,87
12/04/17,01:00:00,24.2,90
12/04/17,01:15:00,24.2,90
12/04/17,01:30:00,24,91
12/04/17,01:45:00,23.5,92
12/04/17,02:00:00,23.5,92
12/04/17,02:15:00,23,93
12/04/17,02:30:00,23.2,94
12/04/17,02:45:00,22.7,94
12/04/17,03:00:00,22.7,95
12/04/17,03:15:00,22.7,95
12/04/17,03:30:00,22.7,95
12/04/17,03:45:00,22.5,94
12/04/17,04:00:00,22.5,94
12/04/17,04:15:00,22.3,94
12/04/17,04:30:00,22,95
12/04/17,04:45:00,21.8,96
12/04/17,05:00:00,21.8,96
12/04/17,05:15:00,20.5,96
12/04/17,05:30:00,19.3,97
12/04/17,05:45:00,19.1,98
12/04/17,06:00:00,19.1,98
12/04/17,06:15:00,19.3,98
12/04/17,06:30:00,19.1,98
12/04/17,06:45:00,19.6,98
12/04/17,07:00:00,19.3,98
12/04/17,07:15:00,18.8,98
12/04/17,07:30:00,19.1,98
12/04/17,07:45:00,19.1,98
12/04/17,08:00:00,18.8,98
12/04/17,08:15:00,18.3,98
12/04/17,08:30:00,18.6,98
12/04/17,08:45:00,18.8,98
12/04/17,09:00:00,19.1,98
12/04/17,09:15:00,19.3,98
12/04/17,09:30:00,19.3,98
12/04/17,09:45:00,19.6,98
12/04/17,10:00:00,19.6,98
12/04/17,10:15:00,19.6,98
12/04/17,10:30:00,19.8,98
12/04/17,10:45:00,19.6,98
12/04/17,11:00:00,19.6,98
12/04/17,11:15:00,19.3,98
12/04/17,11:30:00,19.3,98
12/04/17,11:45:00,19.3,98
13/04/2017,12:00:00,19.3,98
13/04/2017,12:15:00,19.3,98
13/04/2017,12:30:00,19.3,98
13/04/2017,12:45:00,19.3,98
13/04/2017,01:00:00,19.6,98
13/04/2017,01:15:00,19.6,98
13/04/2017,01:30:00,19.6,98
13/04/2017,01:45:00,19.6,98
13/04/2017,02:00:00,19.6,98
13/04/2017,02:15:00,19.6,98
13/04/2017,02:30:00,19.3,98
13/04/2017,02:45:00,19.3,98
13/04/2017,03:00:00,19.3,98
13/04/2017,03:15:00,19.3,98
13/04/2017,03:30:00,19.3,98
13/04/2017,03:45:00,19.1,98
13/04/2017,04:00:00,19.1,98
13/04/2017,04:15:00,19.1,98
13/04/2017,04:30:00,19.3,98
13/04/2017,04:45:00,19.1,98
13/04/2017,05:00:00,19.3,98
13/04/2017,05:15:00,19.1,98
13/04/2017,05:30:00,18.8,98
13/04/2017,05:45:00,18.6,98
13/04/2017,06:00:00,18.6,98
13/04/2017,06:15:00,18.8,98
13/04/2017,06:30:00,18.8,98
13/04/2017,06:45:00,18.8,98
13/04/2017,07:00:00,19.1,98
13/04/2017,07:15:00,19.1,98
13/04/2017,07:30:00,19.6,98
13/04/2017,07:45:00,20.1,98
13/04/2017,08:00:00,20.1,98
13/04/2017,08:15:00,19.8,98
13/04/2017,08:30:00,21.3,98
13/04/2017,08:45:00,20.8,97
13/04/2017,09:00:00,20.3,96
13/04/2017,09:15:00,20.1,95
13/04/2017,09:30:00,20.1,96
13/04/2017,09:45:00,20.3,96
13/04/2017,10:00:00,20.3,96
13/04/2017,10:15:00,20.1,95
13/04/2017,10:30:00,20.3,94
13/04/2017,10:45:00,20.5,94
13/04/2017,11:00:00,20.8,95
13/04/2017,11:15:00,20.3,93
13/04/2017,11:30:00,20.8,94
13/04/2017,11:45:00,20.8,95
13/04/2017,12:00:00,21.3,94
13/04/2017,12:15:00,21,91
13/04/2017,12:30:00,21.3,91
13/04/2017,12:45:00,20.5,92
13/04/2017,01:00:00,20.8,94
13/04/2017,01:15:00,20.8,94
13/04/2017,01:30:00,20.5,95
13/04/2017,01:45:00,20.1,95
13/04/2017,02:00:00,20.5,96
13/04/2017,02:15:00,19.8,96
13/04/2017,02:30:00,19.8,96
13/04/2017,02:45:00,20.3,95
13/04/2017,03:00:00,20.3,94
13/04/2017,03:15:00,20.5,94
13/04/2017,03:30:00,20.5,94
13/04/2017,03:45:00,20.1,94
13/04/2017,04:00:00,19.3,95
13/04/2017,04:15:00,19.6,96
13/04/2017,04:30:00,19.3,95
13/04/2017,04:45:00,19.3,95
13/04/2017,05:00:00,19.1,95
13/04/2017,05:15:00,19.1,95
13/04/2017,05:30:00,19.1,96
13/04/2017,05:45:00,19.1,96
13/04/2017,06:00:00,19.1,97
13/04/2017,06:15:00,19.1,97
13/04/2017,06:30:00,19.3,97
13/04/2017,06:45:00,19.3,97
13/04/2017,07:00:00,19.3,97
13/04/2017,07:15:00,19.1,97
13/04/2017,07:30:00,19.1,97
13/04/2017,07:45:00,19.1,97
13/04/2017,08:00:00,19.1,97
13/04/2017,08:15:00,19.1,97
13/04/2017,08:30:00,19.1,98
13/04/2017,08:45:00,19.1,98
13/04/2017,09:00:00,19.1,98
13/04/2017,09:15:00,19.1,98
13/04/2017,09:30:00,19.1,98
13/04/2017,09:45:00,19.1,98
13/04/2017,10:00:00,19.1,98
13/04/2017,10:15:00,19.1,98
13/04/2017,10:30:00,19.1,98
13/04/2017,10:45:00,19.3,98
13/04/2017,11:00:00,19.3,98
13/04/2017,11:15:00,19.3,98
13/04/2017,11:30:00,19.3,98
13/04/2017,11:45:00,19.1,98
14/04/2017,12:00:00,19.1,98
14/04/2017,12:15:00,18.8,98
14/04/2017,12:30:00,18.8,98
14/04/2017,12:45:00,18.8,98
14/04/2017,01:00:00,18.8,98
14/04/2017,01:15:00,18.8,98
14/04/2017,01:30:00,19.1,98
14/04/2017,01:45:00,19.1,98
14/04/2017,02:00:00,19.1,98
14/04/2017,02:15:00,19.3,98
14/04/2017,02:30:00,19.3,98
14/04/2017,02:45:00,19.3,98
14/04/2017,03:00:00,19.3,98
14/04/2017,03:15:00,19.1,98
14/04/2017,03:30:00,19.1,98
14/04/2017,03:45:00,19.3,98
14/04/2017,04:00:00,19.1,98
14/04/2017,04:15:00,19.1,98
14/04/2017,04:30:00,19.3,98
14/04/2017,04:45:00,19.1,98
14/04/2017,05:00:00,19.1,98
14/04/2017,05:15:00,19.1,98
14/04/2017,05:30:00,18.8,98
14/04/2017,05:45:00,18.6,98
14/04/2017,06:00:00,18.6,98
14/04/2017,06:15:00,18.6,98
14/04/2017,06:30:00,18.8,98
14/04/2017,06:45:00,19.1,98
14/04/2017,07:00:00,19.8,98
14/04/2017,07:15:00,19.8,98
14/04/2017,07:30:00,20.3,98
14/04/2017,07:45:00,21,96
14/04/2017,08:00:00,21.3,92
14/04/2017,08:15:00,21,92
14/04/2017,08:30:00,21.5,91
14/04/2017,08:45:00,22,86
14/04/2017,09:00:00,23.2,81
14/04/2017,09:15:00,22,85
14/04/2017,09:30:00,22.5,85
14/04/2017,09:45:00,22.5,81
14/04/2017,10:00:00,22.7,83
14/04/2017,10:15:00,25.2,74
14/04/2017,10:30:00,24.2,77
14/04/2017,10:45:00,23.7,75
14/04/2017,11:00:00,24.2,79
14/04/2017,11:15:00,24.2,81
14/04/2017,11:30:00,24,77
14/04/2017,11:45:00,23,82
14/04/2017,12:00:00,22.7,83
14/04/2017,12:15:00,23,82
14/04/2017,12:30:00,24.5,77
14/04/2017,12:45:00,22.7,82
14/04/2017,01:00:00,22.5,83
14/04/2017,01:15:00,22.3,84
14/04/2017,01:30:00,22.3,84
14/04/2017,01:45:00,22.5,83
14/04/2017,02:00:00,22.5,85
14/04/2017,02:15:00,22.5,84
14/04/2017,02:30:00,22.3,84
14/04/2017,02:45:00,22.5,83
14/04/2017,03:00:00,22.5,83
14/04/2017,03:15:00,22.3,84
14/04/2017,03:30:00,22,84
14/04/2017,03:45:00,21.8,83
14/04/2017,04:00:00,21.8,81
14/04/2017,04:15:00,21.8,81
14/04/2017,04:30:00,21.5,81
14/04/2017,04:45:00,21.5,81
14/04/2017,05:00:00,21.3,80
14/04/2017,05:15:00,21.3,81
14/04/2017,05:30:00,21.3,82
14/04/2017,05:45:00,21.3,84
14/04/2017,06:00:00,21.3,83
14/04/2017,06:15:00,21.3,81
14/04/2017,06:30:00,21.3,82
14/04/2017,06:45:00,21,83
14/04/2017,07:00:00,21.3,81
14/04/2017,07:15:00,21,84
14/04/2017,07:30:00,21.3,83
14/04/2017,07:45:00,21.3,83
14/04/2017,08:00:00,21.3,84
14/04/2017,08:15:00,20.8,86
14/04/2017,08:30:00,20.8,87
14/04/2017,08:45:00,20.5,88
14/04/2017,09:00:00,20.3,91
14/04/2017,09:15:00,19.8,92
14/04/2017,09:30:00,19.8,93
14/04/2017,09:45:00,20.3,92
14/04/2017,10:00:00,20.5,86
14/04/2017,10:15:00,20.8,85
14/04/2017,10:30:00,20.5,87
14/04/2017,10:45:00,20.5,87
14/04/2017,11:00:00,20.5,87
14/04/2017,11:15:00,20.1,89
14/04/2017,11:30:00,19.8,91
14/04/2017,11:45:00,19.6,93
15/04/2017,12:00:00,19.6,94
15/04/2017,12:15:00,19.8,92
15/04/2017,12:30:00,20.1,89
15/04/2017,12:45:00,20.3,87
15/04/2017,01:00:00,20.5,84
15/04/2017,01:15:00,20.8,84
15/04/2017,01:30:00,20.5,85
15/04/2017,01:45:00,20.3,85
15/04/2017,02:00:00,20.5,84
15/04/2017,02:15:00,19.8,88
15/04/2017,02:30:00,19.3,92
15/04/2017,02:45:00,18.8,94
15/04/2017,03:00:00,18.6,95
15/04/2017,03:15:00,18.3,96
15/04/2017,03:30:00,18.6,96
15/04/2017,03:45:00,18.8,96
15/04/2017,04:00:00,19.3,91
15/04/2017,04:15:00,19.8,87
15/04/2017,04:30:00,20.3,86
15/04/2017,04:45:00,19.8,87
15/04/2017,05:00:00,19.6,88
15/04/2017,05:15:00,18.8,92
15/04/2017,05:30:00,18.6,94
15/04/2017,05:45:00,18.3,95
15/04/2017,06:00:00,18.3,95
15/04/2017,06:15:00,18.1,96
15/04/2017,06:30:00,18.1,96
15/04/2017,06:45:00,18.3,97
15/04/2017,07:00:00,18.8,97
15/04/2017,07:15:00,19.6,96
15/04/2017,07:30:00,20.5,92
15/04/2017,07:45:00,21.8,84
15/04/2017,08:00:00,22.7,77
15/04/2017,08:15:00,23.7,77
15/04/2017,08:30:00,24.5,72
15/04/2017,08:45:00,24.7,72
15/04/2017,09:00:00,24.9,73
15/04/2017,09:15:00,24.7,70
15/04/2017,09:30:00,25.4,69
15/04/2017,09:45:00,25.7,70
15/04/2017,10:00:00,25.7,70
15/04/2017,10:15:00,25.9,69
15/04/2017,10:30:00,25.7,68
15/04/2017,10:45:00,26.2,67
15/04/2017,11:00:00,27.1,65
15/04/2017,11:15:00,26.9,65
15/04/2017,11:30:00,27.4,63
15/04/2017,11:45:00,27.4,65
15/04/2017,12:00:00,27.4,60
15/04/2017,12:15:00,27.1,64
15/04/2017,12:30:00,25.9,69
15/04/2017,12:45:00,26.2,76
15/04/2017,01:00:00,25.4,77
15/04/2017,01:15:00,25.2,78
15/04/2017,01:30:00,24,84
15/04/2017,01:45:00,24.5,81
15/04/2017,02:00:00,24.5,78
15/04/2017,02:15:00,23.5,84
15/04/2017,02:30:00,23,86
15/04/2017,02:45:00,22.7,86
15/04/2017,03:00:00,23.2,83
15/04/2017,03:15:00,23.2,84
15/04/2017,03:30:00,23.2,83
15/04/2017,03:45:00,23.2,83
15/04/2017,04:00:00,23.2,83
15/04/2017,04:15:00,22.7,84
15/04/2017,04:30:00,22.7,85
15/04/2017,04:45:00,22.5,86
15/04/2017,05:00:00,22,87
15/04/2017,05:15:00,22.3,87
15/04/2017,05:30:00,22,87
15/04/2017,05:45:00,21.8,88
15/04/2017,06:00:00,21.5,88
15/04/2017,06:15:00,21.8,88
15/04/2017,06:30:00,21.5,89
15/04/2017,06:45:00,21.5,89
15/04/2017,07:00:00,21.3,91
15/04/2017,07:15:00,21,92
15/04/2017,07:30:00,20.5,93
15/04/2017,07:45:00,20.3,94
15/04/2017,08:00:00,20.1,95
15/04/2017,08:15:00,20.3,96
15/04/2017,08:30:00,20.3,96
15/04/2017,08:45:00,20.3,96
15/04/2017,09:00:00,20.3,96
15/04/2017,09:15:00,20.3,96
15/04/2017,09:30:00,20.3,95
15/04/2017,09:45:00,20.3,94
15/04/2017,10:00:00,20.5,91
15/04/2017,10:15:00,20.5,89
15/04/2017,10:30:00,20.8,87
15/04/2017,10:45:00,20.5,88
15/04/2017,11:00:00,20.5,89
15/04/2017,11:15:00,20.5,88
15/04/2017,11:30:00,20.8,86
15/04/2017,11:45:00,20.5,87
16/04/2017,12:00:00,20.5,87
16/04/2017,12:15:00,20.3,88
16/04/2017,12:30:00,20.1,89
16/04/2017,12:45:00,20.1,89
16/04/2017,01:00:00,19.6,91
16/04/2017,01:15:00,19.6,91
16/04/2017,01:30:00,19.8,90
16/04/2017,01:45:00,19.8,90
16/04/2017,02:00:00,19.8,91
16/04/2017,02:15:00,19.6,91
16/04/2017,02:30:00,19.3,92
16/04/2017,02:45:00,19.1,94
16/04/2017,03:00:00,19.1,94
16/04/2017,03:15:00,18.8,94
16/04/2017,03:30:00,18.6,95
16/04/2017,03:45:00,18.8,96
16/04/2017,04:00:00,19.1,96
16/04/2017,04:15:00,18.8,95
16/04/2017,04:30:00,18.8,95
16/04/2017,04:45:00,18.8,95
16/04/2017,05:00:00,18.6,96
16/04/2017,05:15:00,18.6,96
16/04/2017,05:30:00,18.6,96
16/04/2017,05:45:00,18.3,97
16/04/2017,06:00:00,18.1,97
16/04/2017,06:15:00,18.1,97
16/04/2017,06:30:00,18.1,97
16/04/2017,06:45:00,18.6,97
16/04/2017,07:00:00,19.1,97
16/04/2017,07:15:00,19.8,96
16/04/2017,07:30:00,20.8,89
16/04/2017,07:45:00,22.3,81
16/04/2017,08:00:00,22,82
16/04/2017,08:15:00,22.5,82
16/04/2017,08:30:00,23,78
16/04/2017,08:45:00,24,78
16/04/2017,09:00:00,24.7,74
16/04/2017,09:15:00,25.2,72
16/04/2017,09:30:00,25.7,71
16/04/2017,09:45:00,26.7,62
16/04/2017,10:00:00,27.1,63
16/04/2017,10:15:00,26.7,65
16/04/2017,10:30:00,26.2,64
16/04/2017,10:45:00,27.1,62
16/04/2017,11:00:00,27.4,61
16/04/2017,11:15:00,27.1,62
16/04/2017,11:30:00,27.6,60
16/04/2017,11:45:00,27.6,60
16/04/2017,12:00:00,27.9,60
16/04/2017,12:15:00,27.6,59
16/04/2017,12:30:00,28.4,57
16/04/2017,12:45:00,27.9,59
16/04/2017,01:00:00,29.1,57
16/04/2017,01:15:00,28.6,58
16/04/2017,01:30:00,27.6,61
16/04/2017,01:45:00,26.7,67
16/04/2017,02:00:00,27.9,61
16/04/2017,02:15:00,27.9,61
16/04/2017,02:30:00,27.9,61
16/04/2017,02:45:00,28.4,60
16/04/2017,03:00:00,27.6,61
16/04/2017,03:15:00,27.9,60
16/04/2017,03:30:00,27.4,60
16/04/2017,03:45:00,26.9,63
16/04/2017,04:00:00,27.1,64
16/04/2017,04:15:00,26.9,64
16/04/2017,04:30:00,26.4,69
16/04/2017,04:45:00,25.4,74
16/04/2017,05:00:00,24.7,76
16/04/2017,05:15:00,24.2,81
16/04/2017,05:30:00,23.7,82
16/04/2017,05:45:00,23.2,84
16/04/2017,06:00:00,22.7,85
16/04/2017,06:15:00,22.3,88
16/04/2017,06:30:00,22,89
16/04/2017,06:45:00,21.8,89
16/04/2017,07:00:00,21.8,90
16/04/2017,07:15:00,21.5,90
16/04/2017,07:30:00,21.5,90
16/04/2017,07:45:00,21.3,90
16/04/2017,08:00:00,21.3,90
16/04/2017,08:15:00,21.3,89
16/04/2017,08:30:00,21,91
16/04/2017,08:45:00,21,91
16/04/2017,09:00:00,21.3,90
16/04/2017,09:15:00,21.3,89
16/04/2017,09:30:00,22,86
16/04/2017,09:45:00,22,85
16/04/2017,10:00:00,21.8,85
16/04/2017,10:15:00,21,90
16/04/2017,10:30:00,20.5,91
16/04/2017,10:45:00,20.3,92
16/04/2017,11:00:00,20.1,93
16/04/2017,11:15:00,20.1,94
16/04/2017,11:30:00,20.1,95
16/04/2017,11:45:00,20.5,95
17/04/2017,12:00:00,21.3,91
17/04/2017,12:15:00,21.8,88
17/04/2017,12:30:00,22,85
17/04/2017,12:45:00,22,87
17/04/2017,01:00:00,22,85
17/04/2017,01:15:00,22.3,85
17/04/2017,01:30:00,22.3,87
17/04/2017,01:45:00,22,89
17/04/2017,02:00:00,22,91
17/04/2017,02:15:00,22,92
17/04/2017,02:30:00,22,92
17/04/2017,02:45:00,22,93
17/04/2017,03:00:00,21.8,93
17/04/2017,03:15:00,21.8,94
17/04/2017,03:30:00,21.8,94
17/04/2017,03:45:00,21.8,94
17/04/2017,04:00:00,21.8,94
17/04/2017,04:15:00,21.8,92
17/04/2017,04:30:00,22,93
17/04/2017,04:45:00,21.8,92
17/04/2017,05:00:00,21.8,92
17/04/2017,05:15:00,21.8,92
17/04/2017,05:30:00,21.8,93
17/04/2017,05:45:00,21.8,94
17/04/2017,06:00:00,22,94
17/04/2017,06:15:00,21.5,93
17/04/2017,06:30:00,21.8,90
17/04/2017,06:45:00,22,89
17/04/2017,07:00:00,22,89
17/04/2017,07:15:00,22,91
17/04/2017,07:30:00,22.3,90
17/04/2017,07:45:00,22.3,90
17/04/2017,08:00:00,22.5,87
17/04/2017,08:15:00,22.7,89
17/04/2017,08:30:00,22.5,91
17/04/2017,08:45:00,22.3,93
17/04/2017,09:00:00,22.3,93
17/04/2017,09:15:00,22.5,92
17/04/2017,09:30:00,23,90
17/04/2017,09:45:00,24,86
17/04/2017,10:00:00,24,84
17/04/2017,10:15:00,24.5,79
17/04/2017,10:30:00,23.5,84
17/04/2017,10:45:00,25.4,76
17/04/2017,11:00:00,23.7,81
17/04/2017,11:15:00,23.7,84
17/04/2017,11:30:00,23.2,88
17/04/2017,11:45:00,23.7,87
17/04/2017,12:00:00,24.7,80
17/04/2017,12:15:00,23.7,86
17/04/2017,12:30:00,23.7,79
17/04/2017,12:45:00,25.4,74
17/04/2017,01:00:00,23.5,87
17/04/2017,01:15:00,23.2,86
17/04/2017,01:30:00,24,85
